apk,apk_Size,Obfuscator,Confidence
14449ee90f92a4af61cb0af19fb790ebb2183c001c181e43cc49514d804274ed.a22c8ae9896b63c7420dfbfe9e98c903.apk,77674,0000000000010000,[[1.1717278e-08 1.0000000e+00]]
14449ee90f92a4af61cb0af19fb790ebb2183c001c181e43cc49514d804274ed.a22c8ae9896b63c7420dfbfe9e98c903.apk,77674,0000000000001000,[[1.1717278e-08 1.0000000e+00]]
14449ee90f92a4af61cb0af19fb790ebb2183c001c181e43cc49514d804274ed.a22c8ae9896b63c7420dfbfe9e98c903.apk,77674,0000000000000100,[[1.1717278e-08 1.0000000e+00]]
14449ee90f92a4af61cb0af19fb790ebb2183c001c181e43cc49514d804274ed.a22c8ae9896b63c7420dfbfe9e98c903.apk,77674,0000000000000010,[[1.1717278e-08 1.0000000e+00]]
14449ee90f92a4af61cb0af19fb790ebb2183c001c181e43cc49514d804274ed.a22c8ae9896b63c7420dfbfe9e98c903.apk,77674,0000000000000001,[[0.00763017 0.9923698 ]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,1000000000000000,[[7.438864e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0100000000000000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0010000000000000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0001000000000000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000100000000000,[[8.6446035e-14 1.0000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000010000000000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000001000000000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000100000000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000010000000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000001000000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000000100000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000000010000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000000001000,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000000000100,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000000000010,[[4.122629e-14 1.000000e+00]]
1a90cc4ffb896d6f6ca2c343f0c55668a8321b669d2e4be7beba275fc165d9fd.apk,126289,0000000000000001,[[0.03069567 0.9693043 ]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,1000000000000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0100000000000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0010000000000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0001000000000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000100000000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000010000000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000001000000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000100000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000010000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000001000000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000000100000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000000010000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000000001000,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000000000100,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000000000010,[[7.315139e-08 9.999999e-01]]
1c0cd7b2c58f4def3e222653f4927dccf3726314d5985896a23bea58b9751d4a.e14861d91445e196be458c446996955d.apk,165502,0000000000000001,[[0.30153003 0.69846994]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,1000000000000000,[[2.067062e-06 9.999980e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0100000000000000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0010000000000000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0001000000000000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000100000000000,[[7.637885e-04 9.992362e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000010000000000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000001000000000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000100000000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000010000000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000001000000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000000100000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000000010000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000000001000,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000000000100,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000000000010,[[1.732338e-05 9.999827e-01]]
1d6887719e78dfd364b97843c0d31c4b.apk,3288433,0000000000000001,[[0.21034968 0.78965026]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,1000000000000000,[[3.3685627e-28 1.0000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0100000000000000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0010000000000000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0001000000000000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000100000000000,[[1.0437303e-22 1.0000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000010000000000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000001000000000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000100000000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000010000000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000001000000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000000100000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000000010000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000000001000,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000000000100,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000000000010,[[9.528513e-28 1.000000e+00]]
1d6a460d97ce1ced4f2d2d9de42e6bf9.apk,2501214,0000000000000001,[[3.675204e-08 1.000000e+00]]
14bc949c79def4a2603db73e3a487476.apk,5775510,1000000000000000,[[0.9749463  0.02505366]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0100000000000000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0010000000000000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0001000000000000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000100000000000,[[0.9984452  0.00155482]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000010000000000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000001000000000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000100000000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000010000000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000001000000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000000100000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000000010000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000000001000,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000000000100,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000000000010,[[9.9978119e-01 2.1886783e-04]]
14bc949c79def4a2603db73e3a487476.apk,5775510,0000000000000001,[[9.993912e-01 6.087424e-04]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,1000000000000000,[[6.397468e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0100000000000000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0010000000000000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0001000000000000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000100000000000,[[7.023836e-09 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000010000000000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000001000000000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000100000000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000010000000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000001000000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000000100000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000000010000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000000001000,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000000000100,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000000000010,[[9.187402e-10 1.000000e+00]]
1b8ed16998d1d7a82ca9ae27dc9b7755.apk,8540748,0000000000000001,[[0.02500456 0.97499543]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,1000000000000000,[[2.6129042e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0100000000000000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0010000000000000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0001000000000000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000100000000000,[[1.6942836e-07 9.9999988e-01]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000010000000000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000001000000000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000100000000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000010000000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000001000000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000000100000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000000010000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000000001000,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000000000100,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000000000010,[[1.6042126e-08 1.0000000e+00]]
1dac7d0d061d2ea81cf493f8b99c840b.apk,1298281,0000000000000001,[[0.0011814 0.9988186]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,1000000000000000,[[2.4356476e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0100000000000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0010000000000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0001000000000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000100000000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000010000000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000001000000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000100000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000010000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000001000000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000000100000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000000010000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000000001000,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000000000100,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000000000010,[[1.1717278e-08 1.0000000e+00]]
11dc36538c9408a9b548e56783e902374939b3a9c250e49a5e85d6a80df30c18.14c9fce89d69ade3b54dd06e80d0d715.apk,77035,0000000000000001,[[0.00763017 0.9923698 ]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,1000000000000000,[[8.1620634e-11 1.0000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0100000000000000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0010000000000000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0001000000000000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000100000000000,[[2.0693341e-10 1.0000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000010000000000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000001000000000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000100000000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000010000000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000001000000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000000100000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000000010000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000000001000,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000000000100,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000000000010,[[9.669313e-11 1.000000e+00]]
1e3306e6e098060b6b5e52e77e29578bf5b90ec80305b4d60c0d59524e353f16.apk,246736,0000000000000001,[[0.01939528 0.98060477]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,1000000000000000,[[5.4417595e-09 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0100000000000000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0010000000000000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0001000000000000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000100000000000,[[2.677915e-08 1.000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000010000000000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000001000000000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000100000000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000010000000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000001000000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000000100000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000000010000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000000001000,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000000000100,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000000000010,[[3.2920074e-08 1.0000000e+00]]
1329aab533babaf5da7d295c844ac659f6bfcaff26a3b3fd1dccca4e3341c15e.9eace76c65e33bbb4d8a6e88edb4ec4e.apk,255703,0000000000000001,[[0.1612034 0.8387966]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,1000000000000000,[[1.08214874e-23 1.00000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0100000000000000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0010000000000000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0001000000000000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000100000000000,[[3.8419626e-19 1.0000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000010000000000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000001000000000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000100000000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000010000000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000001000000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000000100000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000000010000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000000001000,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000000000100,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000000000010,[[8.079853e-24 1.000000e+00]]
18e188ba97e209e68cab4ba6fd925ce6.apk,1678882,0000000000000001,[[1.6056422e-08 1.0000000e+00]]
1645f9577afaea43e82675d1049f6e1d8f830345ae33c70af39702392657f2ad.b2c557a82eb4b846e111fb3e5445a3a0.apk,49492,1000000000000000,[[6.686106e-08 9.999999e-01]]
1645f9577afaea43e82675d1049f6e1d8f830345ae33c70af39702392657f2ad.b2c557a82eb4b846e111fb3e5445a3a0.apk,49492,0100000000000000,[[6.686106e-08 9.999999e-01]]
1645f9577afaea43e82675d1049f6e1d8f830345ae33c70af39702392657f2ad.b2c557a82eb4b846e111fb3e5445a3a0.apk,49492,0010000000000000,[[6.686106e-08 9.999999e-01]]
1645f9577afaea43e82675d1049f6e1d8f830345ae33c70af39702392657f2ad.b2c557a82eb4b846e111fb3e5445a3a0.apk,49492,0001000000000000,[[6.686106e-08 9.999999e-01]]
1645f9577afaea43e82675d1049f6e1d8f830345ae33c70af39702392657f2ad.b2c557a82eb4b846e111fb3e5445a3a0.apk,49492,0000100000000000,[[2.5343263e-07 9.9999976e-01]]
1645f9577afaea43e82675d1049f6e1d8f830345ae33c70af39702392657f2ad.b2c557a82eb4b846e111fb3e5445a3a0.apk,49492,0000010000000000,[[6.686106e-08 9.999999e-01]]
1645f9577afaea43e82675d1049f6e1d8f830345ae33c70af39702392657f2ad.b2c557a82eb4b846e111fb3e5445a3a0.apk,49492,0000001000000000,[[6.686106e-08 9.999999e-01]]
